Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	5	28	10	2	43	32.60	53.10	36.36
2021	5	28	10	17	44	32.70	52.50	36.39
2021	5	28	10	32	45	33.20	51.20	37.06
2021	5	28	10	47	46	33.40	50.20	37.17
2021	5	28	11	2	47	33.80	50.60	38.16
2021	5	28	11	17	48	34.20	48.70	38.39
2021	5	28	11	32	49	34.40	47.20	38.31
2021	5	28	11	47	50	34.70	48.30	39.35
2021	5	28	12	2	51	35.10	47.60	39.99
2021	5	28	12	17	52	35.30	45.50	39.65
2021	5	28	12	32	53	35.50	45.00	39.90
2021	5	28	12	47	54	35.60	45.00	40.12
2021	5	28	13	2	55	35.80	44.30	40.30
2021	5	28	13	17	56	36.30	43.60	41.13
2021	5	28	13	32	57	36.20	42.50	40.48
2021	5	28	13	47	58	36.50	42.90	41.29
2021	5	28	14	2	59	36.50	42.60	41.17
2021	5	28	14	18	0	36.80	41.80	41.51
2021	5	28	14	33	1	37.20	41.30	42.19
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	5	28	14	46	29	nan	nan	nan
2021	5	28	15	1	30	37.30	37.80	40.97
2021	5	28	15	16	31	37.30	39.90	41.82
2021	5	28	15	31	32	37.60	39.30	42.22
2021	5	28	15	46	33	37.50	38.90	41.84
2021	5	28	16	1	34	37.60	39.40	42.26
2021	5	28	16	16	35	37.60	37.30	41.39
2021	5	28	16	31	36	37.60	38.50	41.88
2021	5	28	16	46	37	37.70	38.40	42.06
2021	5	28	17	1	38	37.70	38.60	42.14
2021	5	28	17	16	39	37.50	38.40	41.63
2021	5	28	17	31	40	37.50	39.30	42.00
2021	5	28	17	46	41	37.40	39.50	41.87
2021	5	28	18	1	42	37.20	40.40	41.81
2021	5	28	18	16	43	37.10	41.90	42.22
2021	5	28	18	31	44	37.00	42.20	42.12
2021	5	28	18	46	45	36.80	42.90	41.97
2021	5	28	19	1	46	36.30	44.60	41.53
2021	5	28	19	16	47	36.10	44.80	41.16
2021	5	28	19	31	48	35.90	44.30	40.52
2021	5	28	19	46	49	35.80	44.40	40.33
2021	5	28	20	1	50	35.70	44.30	40.08
2021	5	28	20	16	51	35.70	44.20	40.04
2021	5	28	20	31	52	35.70	44.80	40.27
2021	5	28	20	46	53	35.40	46.40	40.21
2021	5	28	21	1	54	35.10	47.80	40.06
2021	5	28	21	16	55	34.90	48.20	39.76
2021	5	28	21	31	56	34.50	49.30	39.26
2021	5	28	21	46	57	34.90	49.10	40.09
2021	5	28	22	1	58	34.70	49.40	39.75
2021	5	28	22	16	59	34.80	48.90	39.79
2021	5	28	22	32	0	34.90	49.20	40.13
2021	5	28	22	47	1	34.50	49.90	39.48
2021	5	28	23	2	2	34.50	49.90	39.48
2021	5	28	23	17	3	34.10	50.80	38.89
2021	5	28	23	32	4	33.60	52.20	38.25
2021	5	28	23	47	5	33.30	52.70	37.74
2021	5	29	0	2	6	33.20	53.00	37.62
2021	5	29	0	17	7	33.20	53.40	37.75
2021	5	29	0	32	8	33.30	53.30	37.94
2021	5	29	0	47	9	33.10	53.70	37.62
2021	5	29	1	2	10	32.90	54.90	37.55
2021	5	29	1	17	11	32.60	56.30	37.32
2021	5	29	1	32	12	32.50	56.90	37.28
2021	5	29	1	47	13	32.40	57.30	37.17
2021	5	29	2	2	14	32.50	56.80	37.25
2021	5	29	2	17	15	32.60	56.90	37.51
2021	5	29	2	32	16	32.60	57.30	37.63
2021	5	29	2	47	17	32.50	58.00	37.62
2021	5	29	3	2	18	32.20	59.00	37.24
2021	5	29	3	17	18	31.80	59.80	36.55
2021	5	29	3	32	19	31.70	59.90	36.35
2021	5	29	3	47	20	31.60	60.10	36.18
2021	5	29	4	2	21	31.50	60.50	36.07
2021	5	29	4	17	22	31.60	60.80	36.38
2021	5	29	4	32	23	31.40	61.40	36.09
2021	5	29	4	47	24	31.30	61.80	35.98
2021	5	29	5	2	25	31.30	61.50	35.89
2021	5	29	5	17	26	31.10	62.00	35.58
2021	5	29	5	32	27	30.70	63.00	34.94
2021	5	29	5	47	28	30.70	63.20	34.99
2021	5	29	6	2	29	30.50	63.80	34.70
2021	5	29	6	17	30	30.30	64.90	34.52
2021	5	29	6	32	31	30.40	64.90	34.74
2021	5	29	6	47	32	30.40	65.30	34.84
2021	5	29	7	2	33	30.50	65.90	35.21
2021	5	29	7	17	34	30.40	66.40	35.11
2021	5	29	7	32	35	30.30	66.80	34.97
2021	5	29	7	47	36	30.20	66.50	34.67
2021	5	29	8	2	37	30.60	65.50	35.35
2021	5	29	8	17	38	30.80	64.70	35.60
2021	5	29	8	32	38	31.00	63.60	35.78
2021	5	29	8	47	39	31.50	61.90	36.47
2021	5	29	9	2	40	31.80	60.00	36.61
2021	5	29	9	17	41	32.10	59.30	37.09
2021	5	29	9	32	42	32.20	57.50	36.78
2021	5	29	9	47	43	32.50	57.00	37.31
2021	5	29	10	2	44	32.70	56.60	37.64
2021	5	29	10	17	45	33.40	55.10	38.77
2021	5	29	10	32	46	33.50	55.30	39.08
2021	5	29	10	47	47	34.00	54.40	39.96
2021	5	29	11	2	48	34.30	54.50	40.73
2021	5	29	11	17	49	34.70	52.30	40.86
2021	5	29	11	32	50	34.90	50.90	40.79
2021	5	29	11	47	51	35.20	50.10	41.19
2021	5	29	12	2	52	35.50	49.20	41.55
2021	5	29	12	17	53	35.80	48.60	42.03
2021	5	29	12	32	54	36.20	49.40	43.37
2021	5	29	12	47	55	36.10	49.00	42.94
2021	5	29	13	2	56	36.40	48.00	43.24
2021	5	29	13	17	57	36.50	47.70	43.36
2021	5	29	13	32	58	36.60	47.40	43.47
2021	5	29	13	47	59	36.90	45.90	43.52
2021	5	29	14	3	0	37.30	45.30	44.23
2021	5	29	14	18	1	37.30	44.80	44.00
2021	5	29	14	33	2	37.60	44.40	44.55
2021	5	29	14	48	3	37.70	44.30	44.75
2021	5	29	15	3	4	37.60	43.50	44.11
2021	5	29	15	18	5	37.80	42.30	44.03
2021	5	29	15	33	6	38.00	41.30	44.03
2021	5	29	15	48	7	37.90	42.10	44.17
2021	5	29	16	3	8	38.00	41.70	44.22
2021	5	29	16	18	9	38.10	41.20	44.22
2021	5	29	16	33	10	37.80	42.30	44.03
2021	5	29	16	48	11	37.50	43.50	43.87
2021	5	29	17	3	12	37.20	44.20	43.47
2021	5	29	17	18	13	36.80	44.40	42.61
2021	5	29	17	33	14	36.60	44.80	42.31
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	5	29	17	50	39	nan	nan	nan
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	5	29	18	3	31	nan	nan	nan
2021	5	29	18	18	32	36.20	45.00	41.47
2021	5	29	18	33	33	36.10	47.30	42.20
2021	5	29	18	48	34	35.70	47.30	41.25
2021	5	29	19	3	35	35.70	47.60	41.37
2021	5	29	19	18	36	35.70	48.50	41.74
2021	5	29	19	33	37	35.60	48.40	41.46
2021	5	29	19	48	38	35.50	49.00	41.47
2021	5	29	20	3	39	35.30	49.40	41.15
2021	5	29	20	18	40	34.70	51.40	40.51
2021	5	29	20	33	41	34.50	52.30	40.37
2021	5	29	20	48	42	33.80	53.60	39.19
2021	5	29	21	3	43	33.60	53.60	38.72
2021	5	29	21	18	43	33.50	53.90	38.59
2021	5	29	21	33	44	33.20	53.70	37.84
2021	5	29	21	48	45	33.40	53.30	38.16
2021	5	29	22	3	46	33.30	52.10	37.55
2021	5	29	22	18	47	33.20	53.80	37.88
2021	5	29	22	33	48	33.40	53.80	38.33
2021	5	29	22	48	49	33.00	54.40	37.62
2021	5	29	23	3	50	32.50	55.30	36.79
2021	5	29	23	18	51	32.50	55.60	36.88
2021	5	29	23	33	52	32.70	55.10	37.17
2021	5	29	23	48	53	33.00	54.30	37.59
2021	5	30	0	3	54	33.10	53.80	37.65
2021	5	30	0	18	55	32.70	54.20	36.90
2021	5	30	0	33	56	32.80	54.00	37.05
2021	5	30	0	48	57	32.60	54.50	36.77
2021	5	30	1	3	58	32.70	54.40	36.96
2021	5	30	1	18	59	32.70	54.50	36.99
2021	5	30	1	34	0	32.70	54.40	36.96
2021	5	30	1	49	1	32.30	55.00	36.27
2021	5	30	2	4	2	32.20	55.60	36.23
2021	5	30	2	19	3	32.20	55.60	36.23
2021	5	30	2	34	4	32.20	55.30	36.14
2021	5	30	2	49	5	31.90	56.20	35.76
2021	5	30	3	4	6	31.60	56.90	35.32
2021	5	30	3	19	7	31.20	58.00	34.77
2021	5	30	3	34	8	30.90	58.80	34.35
2021	5	30	3	49	9	30.70	59.70	34.15
2021	5	30	4	4	10	30.50	60.20	33.86
2021	5	30	4	19	11	30.30	60.80	33.59
2021	5	30	4	34	11	30.40	60.90	33.81
2021	5	30	4	49	12	30.30	61.20	33.67
2021	5	30	5	4	13	30.40	61.40	33.92
2021	5	30	5	19	14	30.10	62.70	33.59
2021	5	30	5	34	15	29.70	64.50	33.14
2021	5	30	5	49	16	29.60	65.60	33.16
2021	5	30	6	4	17	29.50	66.20	33.07
2021	5	30	6	19	18	29.40	66.90	33.00
2021	5	30	6	34	19	29.40	67.60	33.13
2021	5	30	6	49	20	29.40	67.80	33.17
2021	5	30	7	4	21	29.40	68.50	33.31
2021	5	30	7	19	22	29.50	68.90	33.62
2021	5	30	7	34	23	29.70	68.30	33.94
2021	5	30	7	49	24	29.80	68.30	34.17
2021	5	30	8	4	25	30.00	68.70	34.73
2021	5	30	8	19	26	30.30	67.40	35.12
2021	5	30	8	34	27	30.60	67.00	35.73
2021	5	30	8	49	27	31.10	65.90	36.65
2021	5	30	9	4	28	31.40	63.20	36.60
2021	5	30	9	19	29	31.60	60.80	36.38
2021	5	30	9	34	30	32.20	59.70	37.45
2021	5	30	9	49	31	32.60	58.30	37.95
2021	5	30	10	4	32	33.00	56.40	38.27
2021	5	30	10	19	33	33.50	56.20	39.40
2021	5	30	10	34	34	33.70	54.20	39.16
2021	5	30	10	49	35	34.10	53.40	39.83
2021	5	30	11	4	36	34.40	53.20	40.48
2021	5	30	11	19	37	34.90	51.70	41.11
2021	5	30	11	34	38	35.30	50.80	41.72
2021	5	30	11	49	39	35.60	50.00	42.13
2021	5	30	12	4	40	35.80	48.80	42.11
2021	5	30	12	19	41	35.90	47.90	41.97
2021	5	30	12	34	42	36.30	47.30	42.68
2021	5	30	12	49	43	36.40	48.10	43.29
2021	5	30	13	4	44	36.60	47.30	43.42
2021	5	30	13	19	45	36.70	46.40	43.26
2021	5	30	13	34	46	37.20	45.40	44.03
2021	5	30	13	49	47	37.30	45.70	44.43
2021	5	30	14	4	48	37.60	45.10	44.89
2021	5	30	14	19	49	37.80	44.60	45.14
2021	5	30	14	34	50	37.80	43.90	44.80
2021	5	30	14	49	51	37.90	44.50	45.35
2021	5	30	15	4	52	38.00	44.20	45.45
2021	5	30	15	19	53	38.10	44.10	45.65
2021	5	30	15	34	54	38.20	44.30	46.01
2021	5	30	15	49	55	38.20	43.00	45.34
2021	5	30	16	4	56	38.30	43.10	45.64
2021	5	30	16	19	57	38.20	42.70	45.19
2021	5	30	16	34	58	38.10	43.10	45.15
2021	5	30	16	49	59	38.10	43.20	45.20
2021	5	30	17	5	0	37.90	43.70	44.95
2021	5	30	17	20	1	38.00	44.00	45.35
2021	5	30	17	35	2	37.90	44.80	45.50
2021	5	30	17	50	3	37.90	43.70	44.95
2021	5	30	18	5	4	37.70	44.10	44.65
2021	5	30	18	20	5	37.60	44.30	44.50
2021	5	30	18	35	6	37.40	45.90	44.78
2021	5	30	18	50	7	37.10	45.30	43.74
2021	5	30	19	5	8	37.00	44.50	43.13
2021	5	30	19	20	9	36.80	45.10	42.92
2021	5	30	19	35	10	36.50	45.00	42.17
2021	5	30	19	50	11	36.30	45.20	41.78
2021	5	30	20	5	12	35.70	46.90	41.09
2021	5	30	20	20	13	35.40	46.90	40.40
2021	5	30	20	35	14	35.00	47.30	39.65
2021	5	30	20	50	15	34.90	47.30	39.43
2021	5	30	21	5	16	34.90	48.30	39.80
2021	5	30	21	20	17	35.10	48.80	40.44
2021	5	30	21	35	18	35.00	49.80	40.60
2021	5	30	21	50	19	34.80	50.60	40.43
2021	5	30	22	5	20	34.80	50.80	40.51
2021	5	30	22	20	21	34.60	51.20	40.19
2021	5	30	22	35	22	34.80	51.00	40.59
2021	5	30	22	50	23	34.50	51.00	39.88
2021	5	30	23	5	24	34.40	50.70	39.54
2021	5	30	23	20	25	34.20	51.30	39.29
2021	5	30	23	35	26	33.80	52.10	38.66
2021	5	30	23	50	27	34.00	51.60	38.94
2021	5	31	0	5	28	33.40	52.90	38.03
2021	5	31	0	20	29	33.30	53.30	37.94
2021	5	31	0	35	30	33.10	53.90	37.68
2021	5	31	0	50	31	32.80	54.50	37.21
2021	5	31	1	5	32	32.90	54.40	37.40
2021	5	31	1	20	33	32.50	54.50	36.55
2021	5	31	1	35	34	32.60	54.20	36.68
2021	5	31	1	50	35	32.20	55.00	36.06
2021	5	31	2	5	36	32.10	54.90	35.82
2021	5	31	2	20	37	32.00	55.50	35.78
2021	5	31	2	35	38	32.00	56.00	35.91
2021	5	31	2	50	39	31.80	56.80	35.71
2021	5	31	3	5	40	31.60	57.70	35.53
2021	5	31	3	20	41	31.50	58.30	35.47
2021	5	31	3	35	42	31.20	59.30	35.09
2021	5	31	3	50	43	31.10	59.60	34.96
2021	5	31	4	5	44	31.10	59.30	34.88
2021	5	31	4	20	45	31.10	59.30	34.88
2021	5	31	4	35	45	30.80	60.10	34.45
2021	5	31	4	50	46	30.60	61.30	34.32
2021	5	31	5	5	47	30.60	61.00	34.25
2021	5	31	5	20	48	30.70	61.10	34.48
2021	5	31	5	35	49	30.40	62.30	34.13
2021	5	31	5	50	50	30.40	62.90	34.27
2021	5	31	6	5	51	30.30	63.50	34.19
2021	5	31	6	20	52	30.30	64.10	34.33
2021	5	31	6	35	53	29.90	65.60	33.80
2021	5	31	6	50	54	29.90	66.40	33.97
2021	5	31	7	5	55	30.00	66.90	34.31
2021	5	31	7	20	56	29.90	67.80	34.29
2021	5	31	7	35	57	30.10	67.70	34.72
2021	5	31	7	50	58	30.20	67.20	34.84
2021	5	31	8	5	59	30.40	67.00	35.26
2021	5	31	8	21	0	30.60	65.90	35.45
2021	5	31	8	36	1	31.20	65.10	36.67
2021	5	31	8	51	2	31.50	62.40	36.61
2021	5	31	9	6	2	31.80	60.30	36.70
2021	5	31	9	21	3	32.30	60.20	37.85
2021	5	31	9	36	4	32.70	57.60	37.96
2021	5	31	9	51	5	33.00	56.10	38.17
2021	5	31	10	6	6	33.40	54.70	38.63
2021	5	31	10	21	7	33.80	53.70	39.22
2021	5	31	10	36	8	34.10	52.60	39.53
2021	5	31	10	51	9	34.70	52.60	40.98
2021	5	31	11	6	10	34.80	50.60	40.43
2021	5	31	11	21	11	35.10	50.30	41.03
2021	5	31	11	36	12	35.40	48.30	40.95
2021	5	31	11	51	13	35.90	48.20	42.10
2021	5	31	12	6	14	36.40	45.40	42.10
2021	5	31	12	21	15	36.50	45.30	42.29
2021	5	31	12	36	16	36.70	44.10	42.25
2021	5	31	12	51	17	36.90	45.00	43.12
2021	5	31	13	6	18	37.20	44.00	43.38
2021	5	31	13	21	19	37.40	43.60	43.68
2021	5	31	13	36	20	37.60	42.70	43.74
2021	5	31	13	51	21	37.80	41.90	43.84
2021	5	31	14	6	22	38.10	40.80	44.03
2021	5	31	14	21	23	38.30	41.50	44.84
2021	5	31	14	36	24	38.30	42.10	45.14
2021	5	31	14	51	25	38.40	41.20	44.93
2021	5	31	15	6	26	38.40	40.70	44.69
2021	5	31	15	21	27	38.60	40.80	45.21
2021	5	31	15	36	28	38.80	41.00	45.80
2021	5	31	15	51	29	38.50	40.70	44.92
2021	5	31	16	6	30	38.70	39.30	44.71
2021	5	31	16	21	31	38.50	38.70	43.96
2021	5	31	16	36	32	38.40	39.70	44.20
2021	5	31	16	51	33	38.40	39.90	44.30
2021	5	31	17	6	34	38.40	39.70	44.20
2021	5	31	17	21	35	38.30	40.30	44.26
2021	5	31	17	36	36	37.90	40.40	43.38
2021	5	31	17	51	37	37.90	40.40	43.38
2021	5	31	18	6	38	38.00	41.00	43.89
2021	5	31	18	21	39	37.90	41.10	43.70
2021	5	31	18	36	41	37.70	41.70	43.51
2021	5	31	18	51	42	37.40	42.40	43.13
2021	5	31	19	6	43	37.00	46.40	44.01
2021	5	31	19	21	44	36.90	46.00	43.57
2021	5	31	19	36	45	36.90	46.30	43.71
2021	5	31	19	51	46	36.70	46.70	43.40
2021	5	31	20	6	47	36.30	47.50	42.77
2021	5	31	20	21	48	36.40	47.10	42.84
2021	5	31	20	36	49	36.50	46.90	43.00
2021	5	31	20	51	50	36.30	47.10	42.60
2021	5	31	21	6	51	36.30	47.50	42.77
2021	5	31	21	21	52	35.90	48.40	42.18
2021	5	31	21	36	53	35.70	49.90	42.34
2021	5	31	21	51	54	34.80	51.60	40.82
2021	5	31	22	6	55	34.50	53.00	40.64
2021	5	31	22	21	56	34.30	53.10	40.19
2021	5	31	22	36	57	34.20	53.30	40.03
2021	5	31	22	51	57	33.70	54.70	39.34
2021	5	31	23	6	58	33.70	54.90	39.41
2021	5	31	23	21	59	33.30	56.20	38.92
2021	5	31	23	37	0	33.20	54.70	38.17
2021	5	31	23	52	1	33.10	54.60	37.91
2021	6	1	0	7	2	32.90	55.00	37.59
2021	6	1	0	22	3	32.60	55.60	37.10
2021	6	1	0	37	4	32.20	56.50	36.49
2021	6	1	0	52	5	32.30	56.20	36.62
2021	6	1	1	7	6	32.10	56.70	36.33
2021	6	1	1	22	7	32.10	56.90	36.38
2021	6	1	1	37	8	32.20	56.70	36.55
2021	6	1	1	52	9	31.70	57.90	35.80
2021	6	1	2	7	10	31.60	58.40	35.72
2021	6	1	2	22	11	31.30	59.00	35.23
2021	6	1	2	37	12	31.30	59.50	35.36
2021	6	1	2	52	13	31.10	60.10	35.08
2021	6	1	3	7	14	31.10	60.60	35.21
2021	6	1	3	22	15	31.00	61.40	35.20
2021	6	1	3	37	16	30.80	62.20	34.96
2021	6	1	3	52	17	30.90	62.00	35.13
2021	6	1	4	7	18	30.80	62.90	35.14
2021	6	1	4	22	19	30.70	62.90	34.92
2021	6	1	4	37	20	30.80	63.00	35.16
2021	6	1	4	52	21	30.50	64.10	34.77
2021	6	1	5	7	21	30.60	63.60	34.87
2021	6	1	5	22	22	30.40	64.60	34.67
2021	6	1	5	37	23	30.40	64.80	34.72
2021	6	1	5	52	24	30.30	65.30	34.61
2021	6	1	6	7	25	30.20	65.70	34.48
2021	6	1	6	22	26	30.50	65.20	35.04
2021	6	1	6	37	27	30.10	66.20	34.37
2021	6	1	6	52	28	30.20	66.30	34.62
2021	6	1	7	7	29	30.20	66.30	34.62
2021	6	1	7	22	30	30.20	66.20	34.60
2021	6	1	7	37	31	30.30	65.50	34.66
2021	6	1	7	52	32	30.50	64.60	34.89
2021	6	1	8	7	33	30.60	64.00	34.97
2021	6	1	8	22	34	30.90	63.30	35.47
2021	6	1	8	37	35	31.30	62.30	36.11
2021	6	1	8	52	36	31.50	61.50	36.35
2021	6	1	9	7	37	31.70	60.60	36.56
2021	6	1	9	22	38	32.20	59.30	37.33
2021	6	1	9	37	39	32.50	58.70	37.85
2021	6	1	9	52	39	32.80	57.50	38.17
2021	6	1	10	7	40	33.30	56.70	39.09
2021	6	1	10	22	41	33.60	55.80	39.50
2021	6	1	10	37	42	33.90	55.30	40.05
2021	6	1	10	52	43	34.20	54.70	40.56
2021	6	1	11	7	44	34.50	53.30	40.76
2021	6	1	11	22	45	34.80	53.30	41.51
2021	6	1	11	37	46	35.00	52.00	41.48
2021	6	1	11	52	47	35.50	50.90	42.27
2021	6	1	12	7	48	35.90	50.00	42.88
2021	6	1	12	22	49	36.40	49.40	43.89
2021	6	1	12	37	50	36.60	47.80	43.65
2021	6	1	12	52	51	36.90	47.50	44.28
2021	6	1	13	7	52	37.20	47.30	44.95
2021	6	1	13	22	53	37.10	47.30	44.69
2021	6	1	13	37	54	37.30	46.30	44.72
2021	6	1	13	52	55	37.60	46.50	45.59
2021	6	1	14	7	56	38.00	45.50	46.12
2021	6	1	14	22	57	37.80	46.10	45.91
2021	6	1	14	37	58	38.20	45.30	46.54
2021	6	1	14	52	59	38.30	43.50	45.85
2021	6	1	15	8	0	38.50	43.20	46.20
2021	6	1	15	23	1	38.20	43.70	45.70
2021	6	1	15	38	2	38.50	44.00	46.63
2021	6	1	15	53	3	38.70	42.30	46.23
2021	6	1	16	8	4	38.60	41.80	45.72
2021	6	1	16	23	5	38.80	42.20	46.43
2021	6	1	16	38	6	38.50	42.70	45.94
2021	6	1	16	53	7	38.50	42.30	45.73
2021	6	1	17	8	9	38.40	42.80	45.74
2021	6	1	17	23	10	38.50	41.80	45.48
2021	6	1	17	38	11	38.40	42.10	45.38
2021	6	1	17	53	12	38.50	42.60	45.89
2021	6	1	18	8	13	38.30	43.00	45.59
2021	6	1	18	23	14	37.90	43.90	45.05
2021	6	1	18	38	15	38.00	46.80	46.81
2021	6	1	18	53	16	37.60	51.10	48.06
2021	6	1	19	8	17	37.20	53.00	47.95
2021	6	1	19	23	18	36.80	54.10	47.37
2021	6	1	19	38	19	36.40	54.20	46.25
2021	6	1	19	53	20	36.20	54.40	45.78
2021	6	1	20	8	21	35.90	54.80	45.13
2021	6	1	20	23	22	35.90	54.80	45.13
2021	6	1	20	38	23	35.80	54.40	44.65
2021	6	1	20	53	24	35.80	54.40	44.65
2021	6	1	21	8	25	35.80	54.70	44.80
2021	6	1	21	23	26	35.80	54.20	44.56
2021	6	1	21	38	27	35.90	54.10	44.79
2021	6	1	21	53	28	36.00	54.30	45.16
2021	6	1	22	8	29	36.00	54.60	45.31
2021	6	1	22	23	30	35.80	54.60	44.75
2021	6	1	22	38	31	35.20	52.50	42.19
2021	6	1	22	53	32	34.90	51.10	40.87
2021	6	1	23	8	33	34.20	51.90	39.51
2021	6	1	23	23	34	34.20	52.20	39.62
2021	6	1	23	38	35	34.20	52.50	39.73
2021	6	1	23	53	36	33.90	53.40	39.35
2021	6	2	0	8	37	33.40	54.60	38.60
2021	6	2	0	23	38	33.50	54.30	38.73
2021	6	2	0	38	39	33.20	55.20	38.34
2021	6	2	0	53	40	33.10	55.10	38.07
2021	6	2	1	8	40	32.50	56.20	37.06
2021	6	2	1	23	41	32.30	56.40	36.68
2021	6	2	1	38	42	32.50	56.00	37.00
2021	6	2	1	53	43	32.30	56.50	36.71
2021	6	2	2	8	44	31.80	57.50	35.90
2021	6	2	2	23	45	31.60	58.20	35.66
2021	6	2	2	38	46	31.80	58.30	36.12
2021	6	2	2	53	47	31.60	59.00	35.88
2021	6	2	3	8	48	31.50	59.60	35.82
2021	6	2	3	23	49	31.30	61.30	35.84
2021	6	2	3	38	50	31.20	62.90	36.05
2021	6	2	3	53	51	31.30	63.00	36.31
2021	6	2	4	8	52	30.90	63.70	35.57
2021	6	2	4	23	53	30.90	63.40	35.49
2021	6	2	4	38	54	30.90	63.60	35.55
2021	6	2	4	53	55	30.90	63.20	35.44
2021	6	2	5	8	56	30.70	63.50	35.07
2021	6	2	5	23	57	30.50	63.70	34.67
2021	6	2	5	38	58	30.50	64.10	34.77
2021	6	2	5	53	59	30.40	64.30	34.60
2021	6	2	6	9	0	30.20	65.00	34.32
2021	6	2	6	24	1	30.30	65.30	34.61
2021	6	2	6	39	1	30.20	65.60	34.46
2021	6	2	6	54	2	30.10	66.80	34.51
2021	6	2	7	9	3	30.20	67.10	34.81
2021	6	2	7	24	4	30.30	67.10	35.05
2021	6	2	7	39	5	30.10	68.00	34.80
2021	6	2	7	54	6	30.50	67.20	35.55
2021	6	2	8	9	7	30.80	66.80	36.17
2021	6	2	8	24	8	30.90	66.20	36.25
2021	6	2	8	39	9	31.40	65.90	37.40
2021	6	2	8	54	10	31.70	64.70	37.79
2021	6	2	9	9	11	32.00	62.90	37.98
2021	6	2	9	24	12	32.40	61.90	38.65
2021	6	2	9	39	13	32.80	60.80	39.29
2021	6	2	9	54	14	32.70	59.90	38.73
2021	6	2	10	9	15	33.20	59.30	39.77
2021	6	2	10	24	16	33.60	58.20	40.39
2021	6	2	10	39	17	33.90	57.80	41.01
2021	6	2	10	54	18	34.40	56.20	41.67
2021	6	2	11	9	19	34.70	55.60	42.21
2021	6	2	11	24	20	35.10	54.20	42.66
2021	6	2	11	39	21	35.20	54.40	43.02
2021	6	2	11	54	22	35.70	53.10	43.77
2021	6	2	12	9	23	36.00	52.40	44.24
2021	6	2	12	24	24	36.30	51.00	44.38
2021	6	2	12	39	25	36.40	51.40	44.84
2021	6	2	12	54	26	36.80	50.50	45.48
2021	6	2	13	9	27	37.10	50.40	46.26
2021	6	2	13	24	28	37.00	50.10	45.83
2021	6	2	13	39	29	37.50	48.60	46.41
2021	6	2	13	54	30	37.80	47.60	46.70
2021	6	2	14	9	31	37.80	47.10	46.43
2021	6	2	14	24	32	38.20	46.80	47.35
2021	6	2	14	39	33	38.20	45.80	46.81
2021	6	2	14	54	34	38.10	45.40	46.33
2021	6	2	15	9	35	38.40	46.10	47.51
2021	6	2	15	24	36	38.70	45.20	47.82
2021	6	2	15	39	37	38.60	46.00	48.00
2021	6	2	15	54	38	38.60	44.30	47.05
2021	6	2	16	9	39	38.70	45.00	47.71
2021	6	2	16	24	40	38.70	44.20	47.26
2021	6	2	16	39	41	38.80	44.50	47.69
2021	6	2	16	54	42	38.70	43.40	46.82
2021	6	2	17	9	43	38.60	43.50	46.62
2021	6	2	17	24	44	38.50	44.00	46.63
2021	6	2	17	39	45	38.40	43.70	46.21
2021	6	2	17	54	46	38.20	46.40	47.13
2021	6	2	18	9	47	38.00	46.70	46.76
2021	6	2	18	24	48	38.00	51.50	49.47
2021	6	2	18	39	49	37.50	53.90	49.37
2021	6	2	18	54	50	37.30	54.20	48.93
2021	6	2	19	9	51	37.20	55.00	49.09
2021	6	2	19	24	52	36.30	57.10	47.49
2021	6	2	19	39	53	36.70	56.60	48.45
2021	6	2	19	54	54	36.20	58.60	48.00
2021	6	2	20	9	55	35.60	57.90	45.80
2021	6	2	20	24	56	35.60	57.90	45.80
2021	6	2	20	39	57	35.60	60.40	47.09
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	6	2	22	16	29	nan	nan	nan
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	6	3	0	13	14	nan	nan	nan
2021	6	3	0	28	15	30.00	75.70	36.48
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	6	3	0	42	1	nan	nan	nan
2021	6	3	0	57	2	30.60	74.30	37.78
2021	6	3	1	12	3	30.80	74.70	38.48
2021	6	3	1	27	4	30.80	74.40	38.39
2021	6	3	1	42	5	31.00	74.50	39.01
2021	6	3	1	57	6	31.00	74.70	39.07
2021	6	3	2	12	7	31.20	73.90	39.41
2021	6	3	2	27	7	30.50	76.10	38.03
2021	6	3	2	42	8	30.80	75.70	38.80
2021	6	3	2	57	9	30.30	77.40	37.82
2021	6	3	3	12	10	29.80	80.40	37.17
2021	6	3	3	27	11	29.70	81.30	37.11
2021	6	3	3	42	12	29.20	83.70	36.18
2021	6	3	3	57	13	29.00	85.10	35.89
2021	6	3	4	12	14	29.40	83.80	36.83
2021	6	3	4	27	15	29.40	83.50	36.75
2021	6	3	4	42	16	29.40	84.00	36.88
2021	6	3	4	57	17	29.70	82.10	37.32
2021	6	3	5	12	18	29.40	83.30	36.70
2021	6	3	5	27	19	29.10	84.70	36.11
2021	6	3	5	42	20	29.00	85.00	35.87
2021	6	3	5	57	21	29.20	84.70	36.42
